Normalized_Stock_Price_Change,Exp_Pct_Chg
5.303494100000001,0.1625430397489222
4.3908581,0.21644185690681522
8.259244299999999,0.4925172433459727
7.1137061,0.0904574268358721
7.229249000000001,0.10246930968856421
3.4782519,0.1662496164672564
16.958802799999997,0.07803857993909183
19.2390321,0.21759084135538692
16.6465171,0.31010451243163173
14.801707400000002,0.19870459381993594
14.3932951,0.21269441390982446
11.2600058,0.16950731225013388
24.6510965,0.09410696453594697
19.335296,0.4683292921443405
20.1486616,0.34837490970732926
9.640263000000001,1.443925919964876
89.1286011,0.365
67.8262719,0.2822085889570551
84.0235253,0.1863636363636363
78.0711962,0.2099999999999999
76.0424624,0.3
50.146552,0.3275862068965518
90.80279999999999,0.4278350515463918
73.4711485,-0.0637450199203187
46.67471979999999,-0.6746794871794872
33.4935085,0.09375
16.5051752,-0.3742547493354341
11.180637,-0.4352257750038122
13.1129102,0.06812315501363324
18.514319200000003,-0.14453806556287446
11.763608000000001,-0.1283698825651716
12.3727832,-0.13127980240642084
19.4681641,0.18482285466180268
13.811900099999999,0.20405556793984078
9.940993500000001,0.12093077826914206
8.34811,0.1560390827227279
22.8398966,0.0424149921747021
5.5280541,0.8509078759038764
17.998755500000005,0.058658901166512206
22.0438049,0.0640808435539143
12.8299412,-0.030273527884701
13.2967628,0.3722618414689588
22.920149100000003,0.10849564519870702
14.021628500000002,0.22428017048405904
15.386589899999997,0.3343574642784131
31.478780399999998,2.162438211906297
174.450633,0.34017087403504553
47.254591999999995,-0.4805629948021832
136.7706568,0.3215219767062427
177.8736511,0.47519698608800043
139.7104469,0.11342718044675733
116.8476545,0.10740157832778666
166.3297769,0.14923305269875795
101.4926321,0.17253181935875256
51.776168399999996,-0.3199269506336842
32.3842198,0.3862066059993258
2.531533600000003,-0.06502622562703597
2.546127200000001,0.3781819508807805
3.3983675999999967,0.029426548428786614
5.523164300000001,0.20562331888689794
3.5730641,0.11853618025493012
3.6725943999999995,0.4503822683177616
7.9051364000000035,0.1308495024193905
5.492353600000001,0.25752209440840856
4.5836003000000005,0.2939391230255525
0.07975120000000002,1.3078353138986332
0.18817959999999978,0.7844945607892734
0.6423027000000001,0.551871318782792
0.2941163999999996,1.3499064029290058
0.6883606000000007,1.4538506259793094
0.14275409999999944,1.1704362883438857
-0.6132735999999999,3.9025438104089787
0.41012119999999985,1.5594894736171505
-0.24193069999999972,-0.21103155339805837
-1.1477233999999998,2.806312362606676
0.5842872,0.27016535591853197
-16.5735051,0.06097066022910778
-7.752728299999999,1.267689734852232
-11.3664689,0.19246319868959838
-13.566988199999999,0.07757801133777714
-11.133336300000002,0.13896626189839906
-11.9410725,0.3237076764199403
-27.5712325,0.17451938189843574
-12.986367099999999,0.28211906473898063
-10.5281105,0.3544442089122577
-8.963004399999999,1.2212312647095256
