unique_key,sector_id,year,company_name,top10_sector_exposure,degree_of_control_sector,degree_of_control_company,degree_of_control_sector_normalized,degree_of_control_company_normalized,top10_company_exposure,added_dt,added_by,modify_dt,modify_by
36223,1002,2023,African Rainbow Minerals,Executive compensation,73.06512227005669,72.92152996263071,57.9990273414601,57.88504389894096,Executive compensation,2024-04-17 19:21:57.847,Mohan Hanumantha,2024-04-17 19:21:57.847,Mohan Hanumantha
36224,1002,2023,African Rainbow Minerals,Associated Energy Costs,87.39136909397448,106.97195208563718,69.37118898884344,84.91423788839458,Associated Energy Costs,2024-04-17 19:21:57.847,Mohan Hanumantha,2024-04-17 19:21:57.847,Mohan Hanumantha
36225,1002,2023,African Rainbow Minerals,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",49.81837127854026,54.852998387787245,39.5457776312406,43.542260033391315,GDP and Disposable Income,2024-04-17 19:21:57.847,Mohan Hanumantha,2024-04-17 19:21:57.847,Mohan Hanumantha
36226,1002,2023,African Rainbow Minerals,Market Transition,51.337758953352356,53.38575719874298,40.751866180138,42.37756531728092,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-17 19:21:57.847,Mohan Hanumantha,2024-04-17 19:21:57.847,Mohan Hanumantha
36227,1002,2023,African Rainbow Minerals,"Regulating Services (Water, Air, Waste)",65.2552108302719,68.56976650674616,51.799526771869,54.43061804129955,Infrastructure (logistics/technology),2024-04-17 19:21:57.847,Mohan Hanumantha,2024-04-17 19:21:57.847,Mohan Hanumantha
36228,1002,2023,African Rainbow Minerals,GDP and Disposable Income,51.33442232434979,55.419418467881904,40.749217567082475,43.99188377576648,"Regulating Services (Water, Air, Waste)",2024-04-17 19:21:57.847,Mohan Hanumantha,2024-04-17 19:21:57.847,Mohan Hanumantha
36229,1002,2023,African Rainbow Minerals,Wages and Benefits,68.4854195916477,69.99124526475438,54.36366353711243,55.558986581439676,Political Stability,2024-04-17 19:21:57.847,Mohan Hanumantha,2024-04-17 19:21:57.847,Mohan Hanumantha
36230,1002,2023,African Rainbow Minerals,Political Stability,125.97646136356278,138.95352365665127,100,110.30118019876525,Wages and Benefits,2024-04-17 19:21:57.847,Mohan Hanumantha,2024-04-17 19:21:57.847,Mohan Hanumantha
36231,1002,2012,Alcoa Corp,Well-being and health,74.07531808659273,NULL,78.37155306998822,NULL,NULL,2024-04-17 19:21:58.410,Mohan Hanumantha,2024-04-17 19:21:58.410,Mohan Hanumantha
36232,1002,2012,Alcoa Corp,Associated Energy Costs,75.70540880367378,NULL,80.09618611163472,NULL,NULL,2024-04-17 19:21:58.410,Mohan Hanumantha,2024-04-17 19:21:58.410,Mohan Hanumantha
36233,1002,2012,Alcoa Corp,Regulated Carbon Price,68.5191049669761,NULL,72.49308960037251,NULL,NULL,2024-04-17 19:21:58.410,Mohan Hanumantha,2024-04-17 19:21:58.410,Mohan Hanumantha
36234,1002,2012,Alcoa Corp,Wages and Benefits,94.5181193748211,NULL,100,NULL,NULL,2024-04-17 19:21:58.410,Mohan Hanumantha,2024-04-17 19:21:58.410,Mohan Hanumantha
36235,1002,2012,Alcoa Corp,Dividend/reinvestment balance for long-term growth,68.36264187821311,NULL,72.32755193436952,NULL,NULL,2024-04-17 19:21:58.410,Mohan Hanumantha,2024-04-17 19:21:58.410,Mohan Hanumantha
36236,1002,2012,Alcoa Corp,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",44.799076576962655,NULL,47.39734230143473,NULL,NULL,2024-04-17 19:21:58.410,Mohan Hanumantha,2024-04-17 19:21:58.410,Mohan Hanumantha
36237,1002,2012,Alcoa Corp,Innovation,65.43482130003471,NULL,69.22992303787422,NULL,NULL,2024-04-17 19:21:58.410,Mohan Hanumantha,2024-04-17 19:21:58.410,Mohan Hanumantha
36238,1002,2012,Alcoa Corp,Market Transition,51.64568270431377,NULL,54.64103924826057,NULL,NULL,2024-04-17 19:21:58.410,Mohan Hanumantha,2024-04-17 19:21:58.410,Mohan Hanumantha
36239,1002,2012,Alcoa Corp,GDP and Disposable Income,50.587841210017544,NULL,53.52184485326711,NULL,NULL,2024-04-17 19:21:58.410,Mohan Hanumantha,2024-04-17 19:21:58.410,Mohan Hanumantha
36240,1002,2012,Alcoa Corp,Physical/water quality needs,45.456620763277506,NULL,48.09302286582186,NULL,NULL,2024-04-17 19:21:58.410,Mohan Hanumantha,2024-04-17 19:21:58.410,Mohan Hanumantha
36241,1002,2013,Alcoa Corp,Well-being and health,60.055359815812196,NULL,76.07528603192489,NULL,NULL,2024-04-17 19:21:58.980,Mohan Hanumantha,2024-04-17 19:21:58.980,Mohan Hanumantha
36242,1002,2013,Alcoa Corp,Associated Energy Costs,78.94200988033097,NULL,100,NULL,NULL,2024-04-17 19:21:58.980,Mohan Hanumantha,2024-04-17 19:21:58.980,Mohan Hanumantha
36243,1002,2013,Alcoa Corp,Regulated Carbon Price,76.91840918794213,NULL,97.43659846581505,NULL,NULL,2024-04-17 19:21:58.980,Mohan Hanumantha,2024-04-17 19:21:58.980,Mohan Hanumantha
36244,1002,2013,Alcoa Corp,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",51.501099230271514,NULL,65.2391537893988,NULL,NULL,2024-04-17 19:21:58.980,Mohan Hanumantha,2024-04-17 19:21:58.980,Mohan Hanumantha
36245,1002,2013,Alcoa Corp,Dividend/reinvestment balance for long-term growth,63.4539331827743,NULL,80.3804378416065,NULL,NULL,2024-04-17 19:21:58.980,Mohan Hanumantha,2024-04-17 19:21:58.980,Mohan Hanumantha
36246,1002,2013,Alcoa Corp,Wages and Benefits,62.43335632029523,NULL,79.08761939927628,NULL,NULL,2024-04-17 19:21:58.980,Mohan Hanumantha,2024-04-17 19:21:58.980,Mohan Hanumantha
36247,1002,2013,Alcoa Corp,Innovation,63.490904117971446,NULL,80.42727087164107,NULL,NULL,2024-04-17 19:21:58.980,Mohan Hanumantha,2024-04-17 19:21:58.980,Mohan Hanumantha
36248,1002,2013,Alcoa Corp,GDP and Disposable Income,57.496454769993676,NULL,72.83378629091553,NULL,NULL,2024-04-17 19:21:58.980,Mohan Hanumantha,2024-04-17 19:21:58.980,Mohan Hanumantha
36249,1002,2013,Alcoa Corp,Professional Skills Development,62.708964143787874,NULL,79.43674633930534,NULL,NULL,2024-04-17 19:21:58.980,Mohan Hanumantha,2024-04-17 19:21:58.980,Mohan Hanumantha
36250,1002,2013,Alcoa Corp,Market Transition,52.99671099674316,NULL,67.13372395392699,NULL,NULL,2024-04-17 19:21:58.980,Mohan Hanumantha,2024-04-17 19:21:58.980,Mohan Hanumantha
36251,1002,2014,Alcoa Corp,Well-being and health,87.88955792357709,NULL,100,NULL,NULL,2024-04-17 19:21:59.470,Mohan Hanumantha,2024-04-17 19:21:59.470,Mohan Hanumantha
36252,1002,2014,Alcoa Corp,Regulated Carbon Price,70.39004047965828,NULL,80.08919619423365,NULL,NULL,2024-04-17 19:21:59.470,Mohan Hanumantha,2024-04-17 19:21:59.470,Mohan Hanumantha
36253,1002,2014,Alcoa Corp,Dividend/reinvestment balance for long-term growth,66.66501644857519,NULL,75.85089517294267,NULL,NULL,2024-04-17 19:21:59.470,Mohan Hanumantha,2024-04-17 19:21:59.470,Mohan Hanumantha
36254,1002,2014,Alcoa Corp,Associated Energy Costs,69.20541391194908,NULL,78.74133804623924,NULL,NULL,2024-04-17 19:21:59.470,Mohan Hanumantha,2024-04-17 19:21:59.470,Mohan Hanumantha
36255,1002,2014,Alcoa Corp,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",44.56262042483962,NULL,50.702974821637305,NULL,NULL,2024-04-17 19:21:59.470,Mohan Hanumantha,2024-04-17 19:21:59.470,Mohan Hanumantha
36256,1002,2014,Alcoa Corp,Wages and Benefits,63.17714693564349,NULL,71.8824265683281,NULL,NULL,2024-04-17 19:21:59.470,Mohan Hanumantha,2024-04-17 19:21:59.470,Mohan Hanumantha
36257,1002,2014,Alcoa Corp,Innovation,66.14839045913263,NULL,75.26308246612284,NULL,NULL,2024-04-17 19:21:59.470,Mohan Hanumantha,2024-04-17 19:21:59.470,Mohan Hanumantha
36258,1002,2014,Alcoa Corp,Wildfire,26.4147250901842,NULL,30.05445210357377,NULL,NULL,2024-04-17 19:21:59.470,Mohan Hanumantha,2024-04-17 19:21:59.470,Mohan Hanumantha
36259,1002,2014,Alcoa Corp,Market Transition,48.084953776231934,NULL,54.71065609186863,NULL,NULL,2024-04-17 19:21:59.470,Mohan Hanumantha,2024-04-17 19:21:59.470,Mohan Hanumantha
36260,1002,2014,Alcoa Corp,GDP and Disposable Income,46.344625174984245,NULL,52.73052484264677,NULL,NULL,2024-04-17 19:21:59.470,Mohan Hanumantha,2024-04-17 19:21:59.470,Mohan Hanumantha
36261,1002,2015,Alcoa Corp,Well-being and health,65.78278254578319,NULL,78.7596641935745,NULL,NULL,2024-04-17 19:21:59.927,Mohan Hanumantha,2024-04-17 19:21:59.927,Mohan Hanumantha
36262,1002,2015,Alcoa Corp,Regulated Carbon Price,83.52344213162604,NULL,100,NULL,NULL,2024-04-17 19:21:59.927,Mohan Hanumantha,2024-04-17 19:21:59.927,Mohan Hanumantha
36263,1002,2015,Alcoa Corp,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",55.88072034529082,NULL,66.90423540881783,NULL,NULL,2024-04-17 19:21:59.927,Mohan Hanumantha,2024-04-17 19:21:59.927,Mohan Hanumantha
36264,1002,2015,Alcoa Corp,Associated Energy Costs,82.54355844865344,NULL,98.82681597170243,NULL,NULL,2024-04-17 19:21:59.927,Mohan Hanumantha,2024-04-17 19:21:59.927,Mohan Hanumantha
36265,1002,2015,Alcoa Corp,Dividend/reinvestment balance for long-term growth,73.5833414505518,NULL,88.09902893440447,NULL,NULL,2024-04-17 19:21:59.927,Mohan Hanumantha,2024-04-17 19:21:59.927,Mohan Hanumantha
36266,1002,2015,Alcoa Corp,Wages and Benefits,63.804152398023874,NULL,76.39071231939148,NULL,NULL,2024-04-17 19:21:59.927,Mohan Hanumantha,2024-04-17 19:21:59.927,Mohan Hanumantha
36267,1002,2015,Alcoa Corp,Innovation,74.25726914521934,NULL,88.90590144524458,NULL,NULL,2024-04-17 19:21:59.927,Mohan Hanumantha,2024-04-17 19:21:59.927,Mohan Hanumantha
36268,1002,2015,Alcoa Corp,GDP and Disposable Income,57.20686429882037,NULL,68.4919860087508,NULL,NULL,2024-04-17 19:21:59.927,Mohan Hanumantha,2024-04-17 19:21:59.927,Mohan Hanumantha
36269,1002,2015,Alcoa Corp,Executive compensation,57.76401520113111,NULL,69.15904532538278,NULL,NULL,2024-04-17 19:21:59.927,Mohan Hanumantha,2024-04-17 19:21:59.927,Mohan Hanumantha
36270,1002,2015,Alcoa Corp,Market Transition,52.97974741576295,NULL,63.43099142426536,NULL,NULL,2024-04-17 19:21:59.927,Mohan Hanumantha,2024-04-17 19:21:59.927,Mohan Hanumantha
36271,1002,2016,Alcoa Corp,Well-being and health,65.26430699128979,35.5254182221567,79.08170906109274,43.046665438325796,Regulated Carbon Price,2024-04-17 19:22:00.500,Mohan Hanumantha,2024-04-17 19:22:00.500,Mohan Hanumantha
36272,1002,2016,Alcoa Corp,Regulated Carbon Price,78.84621852686698,99.34767364021648,95.5391086117133,120.38101965536134,Wages and Benefits,2024-04-17 19:22:00.500,Mohan Hanumantha,2024-04-17 19:22:00.500,Mohan Hanumantha
36273,1002,2016,Alcoa Corp,Associated Energy Costs,82.52768910301542,76.81086119916937,100,93.07283656433175,Well-being and health,2024-04-17 19:22:00.500,Mohan Hanumantha,2024-04-17 19:22:00.500,Mohan Hanumantha
36274,1002,2016,Alcoa Corp,Dividend/reinvestment balance for long-term growth,79.51195519193838,68.01490544286351,96.3457914018256,82.41464917061195,"Property rights, intellectual proprty protection, rule of law",2024-04-17 19:22:00.500,Mohan Hanumantha,2024-04-17 19:22:00.500,Mohan Hanumantha
36275,1002,2016,Alcoa Corp,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",53.19121574872597,52.11926338521246,64.4525689824295,63.153668728267,Physical/water quality needs,2024-04-17 19:22:00.500,Mohan Hanumantha,2024-04-17 19:22:00.500,Mohan Hanumantha
36276,1002,2016,Alcoa Corp,Wages and Benefits,63.68656371694243,81.19544032784084,77.16993461121334,98.38569480176332,Innovation,2024-04-17 19:22:00.500,Mohan Hanumantha,2024-04-17 19:22:00.500,Mohan Hanumantha
36277,1002,2016,Alcoa Corp,Executive compensation,56.112013906030015,47.338877250484806,67.99174254835614,57.361205390585845,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-17 19:22:00.500,Mohan Hanumantha,2024-04-17 19:22:00.500,Mohan Hanumantha
36278,1002,2016,Alcoa Corp,Innovation,72.59460373185108,99.51597633818855,87.96393612964815,120.58495447990487,Market Transition,2024-04-17 19:22:00.500,Mohan Hanumantha,2024-04-17 19:22:00.500,Mohan Hanumantha
36279,1002,2016,Alcoa Corp,GDP and Disposable Income,56.376595784103976,73.30978375659971,68.31234025434995,88.8305301570853,Professional Skills Development,2024-04-17 19:22:00.500,Mohan Hanumantha,2024-04-17 19:22:00.500,Mohan Hanumantha
36280,1002,2016,Alcoa Corp,Professional Skills Development,62.278056288869,48.52071313238389,75.46322569523333,58.79325310056577,GDP and Disposable Income,2024-04-17 19:22:00.500,Mohan Hanumantha,2024-04-17 19:22:00.500,Mohan Hanumantha
36281,1002,2017,Alcoa Corp,Well-being and health,73.26701757689146,33.76396080092309,82.88141338895309,38.19460495785672,Regulated Carbon Price,2024-04-17 19:22:01.060,Mohan Hanumantha,2024-04-17 19:22:01.060,Mohan Hanumantha
36282,1002,2017,Alcoa Corp,Regulated Carbon Price,85.69530865959482,108.97566277528676,96.94059533753924,123.27589213434034,Wages and Benefits,2024-04-17 19:22:01.060,Mohan Hanumantha,2024-04-17 19:22:01.060,Mohan Hanumantha
36283,1002,2017,Alcoa Corp,Dividend/reinvestment balance for long-term growth,83.83607269952623,124.91357625886515,94.83738287864077,141.30524339875515,Well-being and health,2024-04-17 19:22:01.060,Mohan Hanumantha,2024-04-17 19:22:01.060,Mohan Hanumantha
36284,1002,2017,Alcoa Corp,Associated Energy Costs,88.39981677563537,80.93377124415306,100,91.5542296310052,Dividend/reinvestment balance for long-term growth,2024-04-17 19:22:01.060,Mohan Hanumantha,2024-04-17 19:22:01.060,Mohan Hanumantha
36285,1002,2017,Alcoa Corp,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",56.24751818553649,52.80938899547757,63.62854611825321,59.73925164292062,GDP and Disposable Income,2024-04-17 19:22:01.060,Mohan Hanumantha,2024-04-17 19:22:01.060,Mohan Hanumantha
36286,1002,2017,Alcoa Corp,Wages and Benefits,73.5761745740325,107.73674438361179,83.23113922370874,121.87439783620235,Physical/water quality needs,2024-04-17 19:22:01.060,Mohan Hanumantha,2024-04-17 19:22:01.060,Mohan Hanumantha
36287,1002,2017,Alcoa Corp,Innovation,72.11401283284482,76.20034094243066,81.57710667644821,86.19965936788331,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-17 19:22:01.060,Mohan Hanumantha,2024-04-17 19:22:01.060,Mohan Hanumantha
36288,1002,2017,Alcoa Corp,Professional Skills Development,67.0621815285523,91.45176672498279,75.86235353718051,103.45243922517788,"Property rights, intellectual proprty protection, rule of law",2024-04-17 19:22:01.060,Mohan Hanumantha,2024-04-17 19:22:01.060,Mohan Hanumantha
36289,1002,2017,Alcoa Corp,GDP and Disposable Income,56.864727746991214,75.49236791933427,64.32674842677298,85.39878324741208,Innovation,2024-04-17 19:22:01.060,Mohan Hanumantha,2024-04-17 19:22:01.060,Mohan Hanumantha
36290,1002,2017,Alcoa Corp,Executive compensation,55.13311094100163,66.4971165678519,62.36790182601073,75.22313845584773,Professional Skills Development,2024-04-17 19:22:01.060,Mohan Hanumantha,2024-04-17 19:22:01.060,Mohan Hanumantha
36291,1002,2018,Alcoa Corp,Well-being and health,73.17596495973521,38.33337195639638,75.77574762847644,39.69527317767152,Regulated Carbon Price,2024-04-17 19:22:01.640,Mohan Hanumantha,2024-04-17 19:22:01.640,Mohan Hanumantha
36292,1002,2018,Alcoa Corp,Regulated Carbon Price,89.93123223651929,121.35108699360366,93.12629306114515,125.6624268300168,Wages and Benefits,2024-04-17 19:22:01.640,Mohan Hanumantha,2024-04-17 19:22:01.640,Mohan Hanumantha
36293,1002,2018,Alcoa Corp,Associated Energy Costs,96.56910984040991,77.26823024804236,100,80.013402190137,Well-being and health,2024-04-17 19:22:01.640,Mohan Hanumantha,2024-04-17 19:22:01.640,Mohan Hanumantha
36294,1002,2018,Alcoa Corp,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",57.65308325746951,44.294635752045515,59.70137174583776,45.868327693241476,GDP and Disposable Income,2024-04-17 19:22:01.640,Mohan Hanumantha,2024-04-17 19:22:01.640,Mohan Hanumantha
36295,1002,2018,Alcoa Corp,Dividend/reinvestment balance for long-term growth,87.01670068442662,89.25701854516882,90.10821455041929,92.42812602567732,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-17 19:22:01.640,Mohan Hanumantha,2024-04-17 19:22:01.640,Mohan Hanumantha
36296,1002,2018,Alcoa Corp,Wages and Benefits,73.86991633855303,104.73136867984266,76.4943535884616,108.45224611982206,Professional Skills Development,2024-04-17 19:22:01.640,Mohan Hanumantha,2024-04-17 19:22:01.640,Mohan Hanumantha
36297,1002,2018,Alcoa Corp,Innovation,77.50377727917518,63.137428470984204,80.25731769429989,65.3805638007072,Innovation,2024-04-17 19:22:01.640,Mohan Hanumantha,2024-04-17 19:22:01.640,Mohan Hanumantha
36298,1002,2018,Alcoa Corp,GDP and Disposable Income,60.57030190068453,75.70820571388512,62.72223281418147,78.39795338178067,Physical/water quality needs,2024-04-17 19:22:01.640,Mohan Hanumantha,2024-04-17 19:22:01.640,Mohan Hanumantha
36299,1002,2018,Alcoa Corp,Executive compensation,57.97038531719078,47.911319606410075,60.02994685670462,49.61350444835653,Market Transition,2024-04-17 19:22:01.640,Mohan Hanumantha,2024-04-17 19:22:01.640,Mohan Hanumantha
36300,1002,2018,Alcoa Corp,Wildfire,26.313945126448502,29.642380158707272,27.248822288964785,30.695509369087343,Dividend/reinvestment balance for long-term growth,2024-04-17 19:22:01.640,Mohan Hanumantha,2024-04-17 19:22:01.640,Mohan Hanumantha
36301,1002,2019,Alcoa Corp,Well-being and health,80.80294324832406,31.041715026320272,85.45399236898776,32.828488324086926,Well-being and health,2024-04-17 19:22:02.127,Mohan Hanumantha,2024-04-17 19:22:02.127,Mohan Hanumantha
36302,1002,2019,Alcoa Corp,Associated Energy Costs,94.5572477168994,69.47116404118032,100,73.46995150406048,Wages and Benefits,2024-04-17 19:22:02.127,Mohan Hanumantha,2024-04-17 19:22:02.127,Mohan Hanumantha
36303,1002,2019,Alcoa Corp,Regulated Carbon Price,82.38637227322386,90.05921678941976,87.12856418990255,95.24306064729532,Regulated Carbon Price,2024-04-17 19:22:02.127,Mohan Hanumantha,2024-04-17 19:22:02.127,Mohan Hanumantha
36304,1002,2019,Alcoa Corp,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",63.30808478476293,38.07773211047644,66.95212298723499,40.26950131255897,GDP and Disposable Income,2024-04-17 19:22:02.127,Mohan Hanumantha,2024-04-17 19:22:02.127,Mohan Hanumantha
